SMILES,Kinetic solubility in PBS (uM),logS
COc1ccc(-c2c(C)nn3c(N)c(C#N)cnc23)cc1OC,9.1,-5.040958607678906
Cc1cc(C)n2nc(SCC(=O)NC(=O)c3ccccc3)nc2n1,97.5,-4.010995384301463
Cc1nc(N=C(N)NS(=O)(=O)c2ccccc2)nc2ccccc12,10.5,-4.978810700930062
Cc1ccc(C(=O)NNC(=O)CSc2nnc3ccccn23)cc1,137.4,-3.862013267276468
Cc1cc(NC(=O)CSc2nc3ccccc3n2CCC#N)no1,22.6,-4.645891560852599
COc1ccc(NC(=O)CSc2n[nH]c(-c3ccccn3)n2)cc1,47.7,-4.321481620959886
COc1ccccc1NC(=O)CSc1n[nH]c(-c2cccnc2)n1,121.0,-3.9172146296835497
COc1ccccc1NC(=O)CSc1n[nH]c(-c2ccccn2)n1,110.4,-3.9570309266068198
COc1ccccc1-n1nnnc1SCC(=O)Nc1ccccc1,0.6,-6.221848749616356
Cc1nc2cc(NC(=O)Nc3cccc([N+](=O)[O-])c3)ccc2n1C,1.8,-5.7447274948966935
CC(C)c1ccc(-n2cnn(-c3ncccc3[N+](=O)[O-])c2=O)cc1,34.7,-4.459670525209126
CC(=O)Nc1ccc(NC(=O)C(=O)NN=Cc2cccnc2)cc1,2.8,-5.552841968657781
Cc1cc(CNC(=O)Cn2cc([N+](=O)[O-])cn2)c2ccccc2n1,130.0,-3.886056647693163
COc1cccc(OC)c1C(=O)Nc1cccc(-n2cnnn2)c1,121.1,-3.9168558568569476
COc1cccc(NC(=O)COc2cccc(-n3cnnn3)c2)c1,77.5,-4.110698297493689
COc1ccc(NC(=O)COc2cccc(-n3cnnn3)c2)cc1,82.1,-4.085656842880559
N#CC(=C(O)c1ccc([N+](=O)[O-])cc1)c1nnc2n1CCCCC2,122.6,-3.9115095298176037
O=C(CCCn1cnc([N+](=O)[O-])n1)Nc1cccc2ccccc12,117.1,-3.931443104927637
COC(=O)c1sccc1NC(=O)Cn1nnc(-c2ccccc2C)n1,3.1,-5.508638306165727
CNC(=O)NC(=O)CSc1nnc(-c2ccco2)n1-c1ccccc1,90.7,-4.042392712939905
CC(=NNC(=O)CNC(=O)c1cccnc1)c1ccc([N+](=O)[O-])cc1,28.7,-4.542118103266008
COc1ccc(OC)c(C2CC(=O)Nc3c2c(O)nc2ncnn32)c1,131.3,-3.881735273910521
COC(=O)C=C1N=C(Nc2nc(C)c3cc(OC)ccc3n2)NC1=O,4.1,-5.3872161432802645
O=C(CCNC(=O)c1ccc([N+](=O)[O-])cc1)NNC(=O)c1ccncc1,125.7,-3.9006647223140423
Cc1ccc(NC(=O)CNNC(=O)c2cccc([N+](=O)[O-])c2)cc1[N+](=O)[O-],12.6,-4.8996294548824375
Cc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1C,3.7,-5.431798275933005
CC(=NNC(=O)c1cc(-c2ccc(C)s2)[nH]n1)c1ccncc1,13.2,-4.87942606879415
Cc1nc2ccccn2c1C(=O)NNC(=S)Nc1ccccc1,122.6,-3.9115095298176037
Cc1ccccc1CSc1nnnn1-c1ccc(C(N)=O)cc1,1.2,-5.920818753952375
Cc1ccc(NC(=O)CSc2n[nH]c(-c3ccccn3)n2)cc1,18.4,-4.735182176990463
Cn1c(SCC(=O)NN=Cc2ccncc2)nc2ccccc21,124.8,-3.9037854146535946
Cc1cc(C)c2c(N)c(C(=O)NN=Cc3cccnc3)sc2n1,3.7,-5.431798275933005
Cc1cc(C)c2c(NC(=S)NC(=O)c3ccccc3)[nH]nc2n1,7.4,-5.130768280269024
NNC(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1,95.3,-4.020907099361674
Cc1nnsc1-c1nnc(SCC(=O)c2ccccc2)n1C1CC1,8.7,-5.060480747381382
Nc1c(C(=O)CSc2nnnn2-c2ccccc2)c(=O)[nH]c(=O)n1C1CC1,4.4,-5.356547323513812
CC(=O)Nc1ccc2c(c1)CCc1ccccc1-2,16.4,-4.785156151952302
Cc1cc(N2Cc3ccccc3C2)ccc1C=O,29.9,-4.52432881167557
O=Cc1ccc2c(c1)CCN2Cc1ccccc1,64.1,-4.193141970481182
O=C1CCc2ccccc2N1Cc1ccccc1,137.0,-3.8632794328435933
Cc1ccc(NC(=O)C(=O)c2ccc(C)cc2)cc1,2.8,-5.552841968657781
Cc1cccc(Cn2c(=O)oc3ccc(C)cc32)c1,17.8,-4.749579997691106
CN(C)c1ccc(C(=O)C(=O)c2ccccc2)cc1,42.6,-4.370590400897281
COc1ccc(NC=CC(=O)c2ccccc2)cc1,2.0,-5.698970004336019
COC(=O)N1c2ccccc2CCc2ccccc21,144.5,-3.8401321529074335
COc1cc(N2Cc3ccccc3C2)ccc1C=O,7.1,-5.1487416512809245
CCc1ccc(C2NC(=O)c3ccccc3O2)cc1,11.1,-4.954677021213342
O=C1c2ccccc2CN1C(CO)c1ccccc1,137.0,-3.8632794328435933
O=C(CCC(=O)c1ccccc1)Nc1ccccc1,88.8,-4.051587034221399
O=C1C2C3C=CC(CC3)C2C(=O)N1c1ccccc1,102.3,-3.99012436628784
O=C(OCc1ccccc1)N1CCc2ccccc21,3.6,-5.443697499232713
Cc1ccccc1NC(=O)CSC(=O)c1ccccc1,43.8,-4.3585258894959
CN(C(=O)CSC(=O)c1ccccc1)c1ccccc1,142.3,-3.8467950999157154
COc1ccc(C2SCC(=O)N2c2ccccc2)cc1,135.3,-3.868702203402377
COc1ccc(N2C(=O)CSC2c2ccccc2)cc1,148.2,-3.829151796356691
CCN(c1cccc2ccccc12)S(=O)(=O)c1cccs1,39.4,-4.404503778174426
COC(=O)NC1c2ccccc2Oc2ccc(C)cc21,2.2,-5.657577319177793
Cc1ccc(C(=O)NCc2ccc3c(c2)OCO3)cc1,129.2,-3.8887374863409345
Cc1cccc(NC(=O)c2ccc3c(c2)OCCO3)c1,131.8,-3.880084589742009
COc1ccc(Cn2c(=O)oc3ccc(C)cc32)cc1,4.5,-5.346787486224656
COC(=O)c1ccc(NC(=O)c2cccc(C)c2)cc1,20.1,-4.696803942579511
Cc1cccc(NC(=O)C2COc3ccccc3O2)c1,29.0,-4.5376020021010435
Cc1ccccc1NC(=O)C1COc2ccccc2O1,121.1,-3.9168558568569476
Cc1ccc(NC(=O)C2COc3ccccc3O2)cc1,49.4,-4.306273051076353
COc1ccccc1Cn1c(=O)oc2ccc(C)cc21,10.8,-4.966576244513051
Cc1ccc2oc(=O)n(CCOc3ccccc3)c2c1,52.7,-4.278189384787454
COc1ccccc1C=NOC(=O)c1ccc(C)cc1,2.2,-5.657577319177793
COc1ccc(CN2C(=O)COc3ccccc32)cc1,126.6,-3.897566294318664
CCOc1ccccc1C1NC(=O)c2ccccc2O1,130.7,-3.883724412419456
CCOc1ccc(Cn2c(=O)oc3ccccc32)cc1,2.2,-5.657577319177793
CCCCON1C(=O)c2cccc3cccc(c23)C1=O,32.7,-4.485452247339714
COc1cc2c(C(=O)O)c(C)n(C)c2c2ccccc12,27.5,-4.560667306169737
NC(=O)CC(c1ccccc1)c1ccc2c(c1)OCO2,148.2,-3.829151796356691
O=C(NCCc1ccccc1)c1ccc2c(c1)OCO2,147.1,-3.83238732727247
O=C(CCc1ccccc1)Nc1ccc2c(c1)OCO2,98.8,-4.005243055412372
COc1ccc2[nH]cc(S(=O)(=O)c3ccc(C)cc3)c2c1,100.2,-3.9991322784687733
Cc1ccc2ccc(S(=O)(=O)NCc3ccco3)cc2c1,122.8,-3.910801633194851
CCSc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,45.8,-4.339134521996131
COc1ccc(C2Sc3ccccc3NC(=O)C2O)cc1,20.6,-4.686132779630847
COC(=O)c1sc(-c2ccccc2)cc1NC(=O)C1CC1,2.3,-5.638272163982407
COC(=O)Nc1ccc(SCC(=O)c2ccccc2)cc1,11.3,-4.94692155651658
O=C(OCC(=O)N1CCc2ccccc2C1)c1cccs1,122.1,-3.9132843360551175
O=C(O)CSCC(=O)N(c1ccccc1)c1ccccc1,142.4,-3.8464900106991626
O=C(CSc1ccccc1C(=O)O)NCc1ccccc1,146.0,-3.835647144215563
O=C(COC(=O)C=Cc1ccccc1)NCc1cccs1,58.7,-4.231361898752385
CC(=Cc1ccccc1)C=C1SC(=S)N(CCC(=O)O)C1=O,104.1,-3.982549270489464
COc1ccc(CSC2=CS(=O)(=O)c3ccccc3N2)cc1,29.4,-4.531652669587843
O=C(c1cc2c(s1)-c1ccccc1S(=O)(=O)C2)N1CCCC1,142.8,-3.8452717925598443
COc1ccc2oc(C(=O)NCc3ccco3)c(C)c2c1,110.8,-3.955460239607589
CC(=O)Nc1ccc(OCc2ccc3c(c2)OCO3)cc1,54.0,-4.267606240177032
Cc1cccc(C)c1OC(=O)Cc1ccccc1[N+](=O)[O-],6.3,-5.200659450546418
COc1cccc(C(=O)NCc2ccc3c(c2)OCO3)c1,129.7,-3.88706002391592
COc1ccc(C(=O)NCc2ccc3c(c2)OCO3)cc1,148.6,-3.8279811905754437
CCOc1ncccc1C(=O)OCC(=O)c1ccccc1,139.9,-3.8541822855081724
COc1ccc(C(=O)COc2ccccc2C(N)=O)cc1,110.8,-3.955460239607589
COc1ccc(C=CC(=O)OCC(=O)c2ccc[nH]2)cc1,17.5,-4.756961951313706
COc1ccc2c(c1OC)C(=O)N(c1ccc(O)cc1)C2,22.1,-4.655607726314889
COC(=O)c1[nH]c2c(c1C(=O)OC)CCc1ccccc1-2,68.0,-4.167491087293763
COC(=O)c1ccc(COc2ccc(C=NO)cc2)cc1,2.5,-5.6020599913279625
COc1ccccc1CC(=O)NC(=O)c1ccccc1O,145.5,-3.837137006678074
C#CCOc1ccc(C=C2C(=O)ON=C2C)cc1OCC,95.0,-4.022276394711152
O=C(O)c1ccccc1N1C(=O)C2C3CCC(C3)C2C1=O,138.5,-3.8585502265995326
COc1cc(OC)c2c(c1)S(=O)(=O)C(c1ccccc1)=C2N,16.1,-4.79317412396815
COc1ccc(C(=O)COC(=O)c2cccnc2SC)cc1,2.2,-5.657577319177793
COc1ccccc1NC(=O)COC(=O)C=Cc1cccs1,13.9,-4.856985199745905
CSc1ccccc1NC(=O)COC(=O)c1ccc(O)cc1,38.4,-4.4156687756324695
CSc1ccccc1NC(=O)COC(=O)C=Cc1ccco1,53.3,-4.273272790973428
CSc1ccccc1NC(=O)COC(=O)c1ccccc1O,6.3,-5.200659450546418
CSc1ccccc1NC(=O)COc1ccc2c(c1)OCO2,130.5,-3.8843894883257004
N#Cc1ccc(OCC(O)CS(=O)(=O)c2ccccc2)cc1,146.8,-3.833273944419948
O=C(O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,82.6,-4.083019952679618
C=CCOc1ccc(C=C2SC(=S)N(CCC(=O)O)C2=O)cc1,137.4,-3.862013267276468
O=C(CSC(=S)N1CCOCC1)c1cc2ccccc2oc1=O,21.2,-4.673664139071248
COc1ccc(C(C)=O)cc1COc1ccccc1[N+](=O)[O-],2.0,-5.698970004336019
COC(=O)c1cc(C)ccc1OCc1ccc([N+](=O)[O-])cc1,2.0,-5.698970004336019
CC(=O)c1ccc(OCCOc2ccc([N+](=O)[O-])cc2)cc1,12.3,-4.910094888560602
COc1ccc(OC)c(NC(=O)c2ccc3c(c2)OCO3)c1,15.6,-4.806875401645538
COc1ccc(OCC(=O)Nc2ccc3c(c2)OCO3)cc1,140.4,-3.8526328922062136
COc1ccc(NC(=O)COc2ccc3c(c2)OCO3)cc1,131.1,-3.882397308309916
COc1ccccc1OCC(=O)Nc1ccc2c(c1)OCO2,135.7,-3.867420152340263
COc1ccccc1NC(=O)COc1ccc2c(c1)OCO2,8.3,-5.080921907623926
COc1cccc(C(=O)Nc2ccc3c(c2)OCO3)c1OC,122.1,-3.9132843360551175
CCc1ccc(OCC(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,97.6,-4.010550182333308
COc1cccc(NC(=O)COC(=O)C=Cc2ccco2)c1,101.2,-3.9948194874962195
COc1ccc(C(=O)COC(=O)c2ccccn2)cc1OC,147.7,-3.8306195046880505
COC(=O)c1cc(NC(=O)Cc2cccs2)cc(C(=O)OC)c1,58.5,-4.23284413391782
COC(=O)c1ccc(CNC(=O)COC(=O)c2cccs2)cc1,30.3,-4.518557371497695
O=C(CS(=O)(=O)Cc1ccccc1)Nc1ccc2c(c1)OCO2,47.1,-4.326979092871104
COc1ccc(C(=O)NC(=O)COC(=O)c2ccc(C)o2)cc1,22.1,-4.655607726314889
O=C(OCC(O)COc1ccccc1)c1ccc([N+](=O)[O-])cc1,137.7,-3.8610660597430764
O=C(CCS(=O)(=O)c1ccccc1)OCc1ccc([N+](=O)[O-])cc1,91.6,-4.03810452633215
CN1CC(c2ccccc2)Oc2ccccc2C1=S,20.8,-4.681936665037238
O=C1CSC(c2ccccc2)N1Cc1ccccc1,116.2,-3.934793871945688
O=C(c1cccs1)N1CC=C(c2ccccc2)CC1,42.7,-4.369572124974976
CN1CC(=Cc2cccs2)C(=O)C(=Cc2cccs2)C1,81.6,-4.088309841246139
O=C(Nc1ccc(C2SCCS2)cc1)c1ccccc1,4.6,-5.337242168318426
O=C1C(Cl)=C(N2CCCCCC2)C(=O)N1c1ccc(Br)cc1,39.4,-4.404503778174426
Cc1cccc(NCC(=O)NN=Cc2ccc(Br)cc2)c1,1.2,-5.920818753952375
O=C(c1cccc(Br)c1)N1CCN(c2ccccn2)CC1,149.9,-3.8241983671517206
Cc1cccnc1NC(=O)CCNC(=O)c1ccc(Br)cc1,149.9,-3.8241983671517206
CCCC(NC(=O)c1ccc(Br)o1)c1nc2ccccc2[nH]1,17.1,-4.767003889607846
O=C(Nc1ccc(Br)cc1)c1cccnc1N1CCOCC1,149.9,-3.8241983671517206
O=C(CCc1ccccc1)NNC(=O)Nc1ccc(Br)cc1,6.1,-5.214670164989233
O=C(CSc1ccc(-c2ccc(Br)cc2)nn1)N1CCOCC1,50.2,-4.29929628285498
O=C(COc1ccc(Br)cc1)NNC(=S)NCc1ccccc1,0.8,-6.096910013008056
CC(=O)c1c(C)[nH]c(C(=O)NNC(=O)c2ccc(Br)cc2)c1C,109.7,-3.9597933724252887
O=C(Nc1ccc(Br)cn1)c1cccc(S(=O)(=O)N2CCCC2)c1,13.9,-4.856985199745905
O=C(Nc1cccc(S(=O)(=O)N2CCCC2)c1)c1cncc(Br)c1,147.2,-3.83209218999852
NS(=O)(=O)c1ccc(CCNC(=S)NC(=O)c2ccccc2Br)cc1,7.5,-5.1249387366083
Cn1c(N)c(C(=O)COC(=O)Cc2ccc(Br)cc2)c(=O)n(C)c1=O,1.7,-5.769551078621726
Cn1c(N)c(C(=O)COC(=O)COc2cccc(Br)c2)c(=O)n(C)c1=O,26.5,-4.576754126063192
Cc1cc(C)n(CCC(=O)N=Nc2c(O)[nH]c3ccc(Br)cc23)n1,10.8,-4.966576244513051
CC(Cc1ccccc1)C(=O)Nc1ccc(Br)cc1,10.1,-4.995678626217358
CC(NC(=O)Cc1ccc(Br)cc1)c1ccccc1,30.5,-4.515700160653214
Cc1ccc(CNC(=O)Cc2ccc(Br)cc2)cc1,2.2,-5.657577319177793
CCC(NC(=O)c1ccccc1Br)c1ccccc1,149.9,-3.8241983671517206
C=CCc1cccc(CNc2ccc(Br)cc2)c1O,4.4,-5.356547323513812
O=C(NCCCc1ccccc1)c1cccc(Br)c1,59.7,-4.224025668870631
O=C(Cc1ccc(Br)cc1)NCCc1ccccc1,23.6,-4.627087997029894
COc1c(C)cc(Br)cc1C(=O)Nc1ccccc1C,2.1,-5.6777807052660805
COc1ccc(CCNC(=O)c2ccc(Br)cc2)cc1,3.9,-5.4089353929735005
O=C(COc1ccc2ccccc2c1Br)N1CCCC1,135.8,-3.867100230055517
COCCSc1ccccc1C(=O)Nc1ccc(Br)cc1,117.7,-3.9292235371565654
CCOc1cc(C(N)=O)cc(Br)c1OCc1ccccc1,36.5,-4.437707135543525
Cc1cc(NC(=O)c2coc(=O)c(Br)c2)ccc1C(C)C,7.1,-5.1487416512809245
O=C(COc1ccc2cc(Br)ccc2c1)N1CCOCC1,149.9,-3.8241983671517206
CC(C)Cc1csc(NC(=O)c2ccc(Br)cc2)c1C(=O)O,140.2,-3.85325198636936
COc1cc2c(cc1OC)CN(C(=O)c1ccc(Br)o1)CC2,149.9,-3.8241983671517206
COc1ccc(NC(=O)COc2ccc(Br)cc2)c(OC)c1,2.2,-5.657577319177793
CC(C)C(NC(=O)c1ccco1)C(=O)OCC(=O)c1ccc(Br)s1,149.9,-3.8241983671517206
Cc1ccccc1CSCC(=O)Nc1ccccc1Br,12.8,-4.892790030352131
S=C(c1ccc(-c2ccc(Br)cc2)o1)N1CCCCC1,2.3,-5.638272163982407
CC(CCc1ccccc1)NC(=O)c1cnc(Cl)c(Cl)c1,17.0,-4.769551078621726
CCCc1ccc(C(=O)NNc2cc(Cl)ccc2Cl)cc1,1.5,-5.823908740944319
CN(C)C(C(=O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,59.4,-4.2262135550188065
O=C(c1cc(-c2ccc(Cl)cc2Cl)on1)N1CCCCCC1,12.1,-4.91721462968355
O=C1C(Cl)=C(N2CCCCCC2)C(=O)N1c1ccc(Cl)cc1,77.2,-4.112382699664264
O=C1C(Cl)=C(N2CCCCCC2)C(=O)N1c1ccccc1Cl,75.8,-4.120330794367947
O=C(CCCOc1ccc(Cl)cc1Cl)NCc1ccncc1,128.5,-3.8910968723326866
CN(C)S(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(Cl)cc1Cl,121.6,-3.915066425063284
CC(C)C(OC(=O)c1nsc(Cl)c1Cl)C(=O)NCc1ccccc1,25.8,-4.58838029403677
CC(C)(C)C(=O)NNC(=O)c1ccc(Oc2cc(Cl)cc(Cl)c2)o1,78.9,-4.102922996790579
CN1CCN(C(=S)c2ccc(-c3cc(Cl)ccc3Cl)o2)CC1,9.3,-5.031517051446065
Cc1cc(Cl)ccc1NC(=S)NCCc1ccc(Cl)cc1,1.2,-5.920818753952375
Cc1c(Cl)cccc1NC(=S)NCCc1ccc(Cl)cc1,1.2,-5.920818753952375
CC(C)(C)n1ncc2c(=O)n(Cc3ccc(Cl)c(Cl)c3)cnc21,0.6,-6.221848749616356
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N=C(N)N1CCCC1,32.7,-4.485452247339714
Cc1cccc(NC(=O)CNC(=O)Cn2ncc(Cl)c(Cl)c2=O)c1C,127.9,-3.893129455521346
S=C(Nc1ccc(Cl)cc1Cl)N1CCN(c2ccccn2)CC1,2.7,-5.568636235841013
S=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(c2ccccn2)CC1,2.5,-5.6020599913279625
COc1ccc(CNC(=S)Nc2ccc(F)c(Cl)c2)cc1OC,9.0,-5.045757490560675
COc1cc(OC)c(NC(=S)NCc2ccc(F)cc2)cc1Cl,2.8,-5.552841968657781
O=C(CNS(=O)(=O)c1ccc(F)c(Cl)c1)NCCc1ccccc1,13.8,-4.860120913598763
COc1ccc(Cl)cc1NC(=S)NCCc1ccc(F)cc1,40.4,-4.393618634889395
O=C(NCCSCc1c(F)cccc1Cl)Nc1ccccc1,7.4,-5.130768280269024
Cc1c(Cl)cccc1NC(=S)NCCc1ccc(F)cc1,3.7,-5.431798275933005
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N=C(N)N1CCCC1,14.3,-4.844663962534939
Fc1ccc(NC(=S)N2CCN(c3ccccn3)CC2)cc1Cl,0.6,-6.221848749616356
Cc1cc(-c2ccc(Cl)cc2)c2cnn(C(C)C)c2n1,2.1,-5.6777807052660805
CN(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,141.4,-3.8495505905391196
CCn1cnc2cc(NCc3ccc(Cl)cc3)ccc21,119.0,-3.9244530386074694
CC(=O)C(=Nc1cccc(Cl)c1)NNc1ccccc1C,24.5,-4.610833915635467
CCCc1nc2oc3c(Cl)ncnc3c2c2c1CCCC2,0.7,-6.154901959985743
CCCc1cc(O)n2nc(C)c(-c3ccc(Cl)cc3)c2n1,52.4,-4.280668713016273
COc1ccc(-c2c(C)nn3c(Cl)c(C)c(C)nc23)cc1,2.3,-5.638272163982407
Cc1cc(C)n(CC2CC(=O)N(c3ccc(Cl)cc3)C2=O)n1,63.3,-4.198596289982645
CC(=O)N(C)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,142.2,-3.8471004036062526
Cc1ccc(NC(=O)CCNC(=O)c2ccc(Cl)cc2)nc1,52.9,-4.276544327964814
Cc1ccc(C(=O)NNC(=O)CNc2cccc(Cl)c2)cc1,11.6,-4.935542010773082
Cc1ccnc(NC(=O)CCNC(=O)c2ccc(Cl)cc2)c1,46.9,-4.328827157284917
Cc1ccc(Cl)cc1NC(=O)CON=C(N)c1ccccc1,102.0,-3.9913998282380825
CN(C)c1ccc(C(=O)NNC(=O)c2ccc(Cl)cc2)cc1,16.0,-4.795880017344075
CCCCc1noc(-c2c(-c3ccccc3Cl)noc2C)n1,1.9,-5.721246399047171
Cc1cc(C)n(C2CC(=O)N(c3ccc(C)c(Cl)c3)C2=O)n1,123.0,-3.910094888560602
NC(=NCCc1ccccc1)NC(=O)c1cc(Cl)ccc1O,29.9,-4.52432881167557
O=C(CCc1ccccc1)NNC(=O)Nc1cccc(Cl)c1,17.3,-4.761953896871205
O=C(NCCCNC(=O)c1ccccn1)c1ccc(Cl)cc1,122.7,-3.9111554372729955
O=C(Nc1ccc(N2CCOCC2)nc1)c1ccccc1Cl,132.2,-3.8787685448503786
O=C(NCCCNC(=O)c1cccnc1)c1ccc(Cl)cc1,136.3,-3.8655041441653264
O=C(COc1ccc(Cl)cc1)NNC(=S)NCc1ccccc1,0.6,-6.221848749616356
Cc1nc(Cl)c(C(=O)NCCc2ccccc2)c(C)c1[N+](=O)[O-],10.5,-4.978810700930062
Cc1cc(OCC(=O)NNC(=O)c2cccnc2)cc(C)c1Cl,107.0,-3.9706162223147903
Cc1cc(OCC(=O)NNC(=O)c2ccncc2)cc(C)c1Cl,102.8,-3.9880068853407433
CC(=NNC(=O)CNC(=O)Cc1ccc(Cl)cc1)c1ccco1,6.9,-5.161150909262744
CC(=NNC(=O)CCC(=O)Nc1ccccc1Cl)c1ccco1,25.2,-4.598599459218456
Cc1c(Cl)cccc1NC(=O)CCC(=O)NN=Cc1ccco1,7.8,-5.107905397309519
Cc1ccc(NC(=O)NNC(=O)COc2ccc(Cl)cc2)cc1,0.6,-6.221848749616356
CC(C)(Oc1ccc(Cl)cc1)C(=O)ON=C(N)c1ccncc1,102.8,-3.9880068853407433
O=C(Nc1cc(Cl)ccc1N1CCOCC1)c1ccc(=O)[nH]c1,114.2,-3.9423338960901706
O=C(COc1ccc(Cl)cc1)NCCNC(=O)c1ccccn1,142.6,-3.8458804744841535
CCOc1ncccc1C(=O)NNC(=O)CSc1ccc(Cl)cc1,7.4,-5.130768280269024
O=C(Nc1cccc(S(=O)(=O)N2CCCC2)c1)c1ccc(Cl)nc1,42.6,-4.370590400897281
COc1ccccc1C(=O)NCCNc1ccc([N+](=O)[O-])cc1Cl,2.0,-5.698970004336019
Cc1cc(S(=O)(=O)Cc2noc(-c3c(C)noc3C)n2)c(C)cc1Cl,0.8,-6.096910013008056
COc1ccc(Cl)cc1C(=O)NNC(=O)CNC(=O)c1ccc(C)s1,117.6,-3.9295926782598802
O=C(CCC(=O)Nc1ccccc1)NNS(=O)(=O)c1ccc(Cl)cc1,80.4,-4.094743951251549
O=C(CCNS(=O)(=O)c1ccccc1)NNC(=O)c1cccc(Cl)c1,132.0,-3.87942606879415
O=C(NNC(=O)c1cccs1)c1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1,68.4,-4.164943898279883
COc1cc(N)c(Cl)cc1C(=O)OCC(=O)NC(=O)NCc1ccco1,13.9,-4.856985199745905
CC(=O)Nc1cccc(NC(=S)Nc2cccc(Cl)c2C)c1,134.5,-3.871277715661573
S=C(NCCc1ccccc1)NN=Cc1ccc(Cl)cc1,0.6,-6.221848749616356
CN(Cc1cnccn1)Cc1nc(Cc2ccccc2Cl)no1,133.1,-3.875821944525325
CC1CN(c2ccc(Cl)cc2)c2nc3c(c(=O)[nH]c(=O)n3C)n2C1,3.5,-5.455931955649724
Cc1c(Cl)cccc1NC(=O)CSc1ncnc2c1cnn2CCO,11.9,-4.924453038607469
Cc1ccc(C)c(NCC(=O)c2ccc(Cl)cc2)c1,8.0,-5.096910013008056
CC(CNC(=O)c1ccccc1Cl)c1ccccc1,133.7,-3.873868592738016
Cc1ccc(NCCC(=O)c2ccccc2)cc1Cl,2.2,-5.657577319177793
Cc1ccccc1OCC(=O)Nc1cccc(Cl)c1C,2.1,-5.6777807052660805
Cc1ccc(C(=O)NCCOc2ccc(Cl)cc2)cc1,11.7,-4.931814138253839
Cc1ccc(C=CC(=O)NCCc2cccc(Cl)c2)o1,17.6,-4.7544873321858505
Cc1ccccc1C(=O)NCCOc1ccccc1Cl,139.4,-3.855737226238009
CN(Cc1ccccc1)C(=O)COc1ccccc1Cl,138.0,-3.8601209135987635
COCCSc1ccccc1C(=O)Nc1ccc(Cl)cc1,137.0,-3.8632794328435933
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,46.9,-4.328827157284917
O=C(NCCCSc1ccccc1)c1cc(Cl)ccc1O,2.8,-5.552841968657781
O=C(CCCSc1ccc(Cl)cc1)Nc1ccccc1O,26.7,-4.573488738635425
COc1ccc(OCC(=O)NCc2ccc(Cl)cc2)cc1,10.8,-4.966576244513051
COc1ccc(Cl)cc1NC(=O)C(OC)c1ccccc1,12.8,-4.892790030352131
O=C(O)C1C2C=CC(C2)C1C(=O)NCc1cccc(Cl)c1,141.6,-3.84893674664625
Cc1cccc(NC(=O)CCS(=O)(=O)c2ccc(Cl)cc2)c1,16.3,-4.787812395596042
Cc1ccc(S(=O)(=O)CCC(=O)Nc2cccc(Cl)c2)cc1,70.7,-4.150580586203101
O=C(CSCCS(=O)(=O)c1ccc(Cl)cc1)Nc1ccccc1,9.5,-5.022276394711152
Cc1cc(C(=O)OCC(=O)NCc2ccccc2Cl)c(C)o1,6.8,-5.167491087293763
Cc1cc(Cl)ccc1OC(C)C(=O)OCC(=O)c1ccc[nH]1,12.4,-4.906578314837765
CC1(C)CC(=O)C2=C(C1)OC([N+](=O)[O-])C2c1ccc(Cl)cc1,141.1,-3.850472986245652
COc1ccc(C(=O)Nc2cc(OC)c(Cl)cc2OC)cc1,2.2,-5.657577319177793
O=C(c1ccc(COc2ccccc2Cl)o1)N1CCOCC1,106.9,-3.971022294791222
Cc1cc(OCC(=O)OCC(=O)NCc2cccs2)ccc1Cl,39.6,-4.402304814074488
COc1ccc(NC(=O)CCS(=O)(=O)c2ccc(Cl)cc2)cc1,52.0,-4.2839966563652006
COc1ccc(Cl)cc1NC(=O)COC(=O)c1cc(C)oc1C,12.4,-4.906578314837765
CCOc1cc(C=C2N=C(C)OC2=O)cc(Cl)c1OCC(=O)OC,65.3,-4.185086818724926
CCOC(=O)COc1c(Cl)cc(C=C2N=C(C)OC2=O)cc1OC,131.4,-3.881404634776238
S=C(c1ccc(-c2cccc(Cl)c2)o1)N1CCCCC1,19.9,-4.701146923590294
CC(C)c1ccccc1NC(=O)Nc1ccc(F)cc1F,9.3,-5.031517051446065
CN(C)c1c(F)cc(C(=O)NCc2ccccc2)cc1F,124.0,-3.906578314837765
CN(C)N=CC=C1CCC(=Cc2ccc(F)c(F)c2)C1=O,1.0,-6.0
C#CC1(NC(=O)NC(=O)c2c(F)cccc2F)CCCCC1,2.0,-5.698970004336019
O=C(c1ccoc1)N1CCCC(Nc2ccc(F)c(F)c2)C1,145.3,-3.8377343857019786
